jour,mois,annee,stage,nom_pcs,categorie,fichier_gpx,route_url,road_km,cycleway_km,street_km,unknown_km,state_road_km,off-grid_(unknown)_km,path_km,singletrack_km,asphalt_km,paved_km,cobblestones_km,unpaved_km,compacted_gravel_km,access_road_km,alpine_km,distance_gpx_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,loc_last_col_cat4,loc_last_col_cat3,loc_last_col_cat2,loc_last_col_cat1,loc_last_col_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km,type_course,niveau_uci,is_stage_race,cluster,cluster_label
12,7,2024,stage_13,tour-de-france,2.UWT,2024 Tour de France Stage 13.gpx,https://www.komoot.com/tour/2960884677,136.0,5.2,0.478,0.646,22.9,0.58,0.175,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,165.34,1812.0,1680.0,335.0,52.0,8.0,1.0,0.0,0.0,0.0,0.9127,0.9127,0.0,0.0,0.0,-0.2,-0.37,-0.4,5.0,sprint,4,1,5.0,accidente_long
12,7,2024,stage_1,gp-int-torres-vedras,2.2,2024 GP Internacional Torres Vedras - Trofeu Joaquim Agostinho Stage 1.gpx,https://www.komoot.com/tour/2951704562,94.0,1.26,9.31,0.0,66.7,0.0,0.135,0.0,163.0,8.2,0.408,0.0,0.0,0.0,0.0,170.87,1910.0,1912.0,180.0,1.0,8.0,1.0,0.0,0.0,0.0,0.9436,0.1496,0.0,0.0,0.0,-0.2,0.13,-1.74,75.0,sprint,1,1,5.0,accidente_long
12,7,2024,stage_6,tour-of-magnificent-qinghai,2.Pro,2024 Tour of Qinghai Lake Stage 6.gpx,https://www.komoot.com/tour/2961545173,1.95,0.0,0.0,196.0,9.43,198.0,0.0,0.0,11.0,0.415,0.0,0.0,0.0,0.0,0.0,207.68,2339.0,2707.0,4117.0,2679.0,5.0,2.0,2.0,1.0,1.0,0.6994,0.6994,0.6994,0.6994,0.6994,1.1,1.33,0.52,57.0,accidentee,3,1,3.0,accidente_altitude
13,7,2024,stage_2,gp-int-torres-vedras,2.2,2024 GP Internacional Torres Vedras - Trofeu Joaquim Agostinho Stage 2.gpx,https://www.komoot.com/tour/2951705040,124.0,1.03,3.36,0.213,42.1,0.213,0.0,0.0,161.0,9.49,0.452,0.0,0.0,0.0,0.0,170.36,2965.0,2985.0,345.0,6.0,11.0,4.0,1.0,0.0,0.0,0.9779,0.5372,0.2507,0.0,0.0,-1.6,-4.33,-0.36,17.0,accidentee,1,1,5.0,accidente_long
13,7,2024,result,grand-prix-altinkale,1.2,2024 Grand Prix Altinkale.gpx,https://www.komoot.com/tour/2951744171,132.0,0.0,0.0,0.0,2.06,0.0,0.0,0.0,133.0,1.47,0.0,0.0,0.0,0.0,0.0,133.95,1602.0,1513.0,1700.0,1266.0,7.0,1.0,1.0,0.0,0.0,0.9996,0.45,0.45,0.0,0.0,0.8,3.0,1.74,145.0,sprint,1,0,5.0,accidente_long
13,7,2024,stage_1,tour-de-l-ain,2.1,2024 Tour de l'Ain Stage 1.gpx,https://www.komoot.com/tour/2961001715,116.0,0.785,6.61,0.24,13.2,0.214,0.0,0.0,116.0,20.4,0.0,0.0,0.0,0.0,0.0,137.1,1004.0,947.0,286.0,173.0,2.0,0.0,0.0,0.0,0.0,0.7742,0.0,0.0,0.0,0.0,-0.1,0.13,-0.22,48.0,sprint,2,1,2.0,court_plat
13,7,2024,stage_14,tour-de-france,2.UWT,2024 Tour de France Stage 14.gpx,https://www.komoot.com/tour/2960886654,131.0,2.42,0.75,0.148,17.8,0.0,0.0,0.0,132.0,20.2,0.0,0.0,0.0,0.0,0.0,152.22,4057.0,2586.0,2115.0,182.0,3.0,3.0,3.0,3.0,2.0,0.9997,0.9997,0.9997,0.9997,0.9997,4.9,5.5,6.2,921.0,haute_montagne,4,1,0.0,montagne
13,7,2024,stage_7,tour-of-magnificent-qinghai,2.Pro,2024 Tour of Qinghai Lake Stage 7.gpx,https://www.komoot.com/tour/2961546337,3.55,0.0,0.389,130.0,17.6,149.0,0.0,0.0,18.1,2.14,0.0,1.04,0.0,0.0,0.0,168.72,1537.0,1377.0,3765.0,2736.0,3.0,1.0,1.0,1.0,1.0,0.7631,0.5375,0.5375,0.5375,0.5375,-1.1,-1.1,-1.3,75.0,sprint,3,1,3.0,accidente_altitude
14,7,2024,stage_8,tour-of-magnificent-qinghai,2.Pro,2024 Tour of Qinghai Lake Stage 8.gpx,https://www.komoot.com/tour/2961547429,10.3,0.0,1.64,105.0,1.9,107.0,0.13,0.0,11.2,2.05,0.0,0.0,0.0,0.0,0.0,120.01,1059.0,1058.0,3178.0,2701.0,3.0,2.0,1.0,0.0,0.0,0.856,0.856,0.5084,0.0,0.0,-1.1,-1.1,-1.3,146.0,sprint,3,1,3.0,accidente_altitude
14,7,2024,result,giro-dell-appennino,1.1,2024 Giro dell'Appennino.gpx,https://www.komoot.com/tour/2951730731,97.3,27.8,1.39,2.74,70.6,1.5,0.0,0.0,193.0,3.22,0.0,0.246,0.0,0.324,0.0,198.44,2815.0,3010.0,740.0,3.0,5.0,5.0,4.0,1.0,0.0,0.8455,0.8455,0.8455,0.8455,0.0,1.5,0.3,0.32,35.0,montagne,2,0,5.0,accidente_long
14,7,2024,stage_2,tour-de-l-ain,2.1,2024 Tour de l'Ain Stage 2.gpx,https://www.komoot.com/tour/2961003215,155.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,152.0,3.61,0.0,0.0,0.0,0.0,0.0,155.13,3055.0,2377.0,1128.0,216.0,6.0,4.0,3.0,1.0,1.0,0.9914,0.9914,0.8449,0.8449,0.8449,0.6,0.33,1.58,132.0,montagne,2,1,0.0,montagne
14,7,2024,stage_15,tour-de-france,2.UWT,2024 Tour de France Stage 15.gpx,https://www.komoot.com/tour/2960888303,173.0,12.4,0.0,0.0,12.8,0.514,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,198.4,5071.0,4314.0,1782.0,390.0,6.0,6.0,5.0,3.0,3.0,0.9998,0.9998,0.9998,0.9998,0.9998,5.5,6.43,7.0,305.0,haute_montagne,4,1,0.0,montagne
14,7,2024,stage_3,gp-int-torres-vedras,2.2,2024 GP Internacional Torres Vedras - Trofeu Joaquim Agostinho Stage 3.gpx,https://www.komoot.com/tour/2951705548,112.0,0.0,6.67,0.522,50.3,0.482,0.0,0.0,161.0,7.91,0.242,0.0,0.0,0.0,0.0,169.28,2534.0,1993.0,645.0,8.0,9.0,2.0,2.0,0.0,0.0,0.9995,0.9995,0.9995,0.0,0.0,9.5,5.43,6.04,455.0,arrivee_en_cote,1,1,5.0,accidente_long
15,7,2024,result,clasica-terres-de-l-ebre,1.2,2024 Clasica Terres de l'Ebre.gpx,https://www.komoot.com/tour/2951653309,110.0,0.0,1.54,0.0,77.4,0.0,2.21,0.606,183.0,8.2,0.0,0.652,0.0,0.0,0.0,192.05,3085.0,1670.0,1417.0,0.0,6.0,4.0,2.0,1.0,1.0,0.9998,0.9998,0.9998,0.9998,0.9998,8.6,9.13,7.5,281.0,montagne,1,0,0.0,montagne
15,7,2024,stage_3,tour-de-l-ain,2.1,2024 Tour de l'Ain Stage 3.gpx,https://www.komoot.com/tour/2961004406,127.0,0.0,0.0,0.0,24.9,0.0,0.706,0.0,147.0,5.34,0.0,0.706,0.0,0.0,0.0,152.53,2606.0,2583.0,780.0,249.0,6.0,5.0,2.0,0.0,0.0,0.9378,0.9378,0.9378,0.0,0.0,-1.4,-0.63,-3.74,41.0,accidentee,2,1,5.0,accidente_long
16,7,2024,stage_16,tour-de-france,2.UWT,2024 Tour de France Stage 16.gpx,https://www.komoot.com/tour/2960890557,167.0,2.93,0.329,0.174,17.3,0.174,0.105,0.184,187.0,0.781,0.0,0.184,0.0,0.0,0.0,188.56,1133.0,1143.0,295.0,3.0,2.0,1.0,0.0,0.0,0.0,0.5014,0.5014,0.0,0.0,0.0,-0.1,-0.07,-0.08,8.0,sprint,4,1,2.0,court_plat
17,7,2024,stage_17,tour-de-france,2.UWT,2024 Tour de France Stage 17.gpx,https://www.komoot.com/tour/2960892461,32.3,30.1,0.93,0.577,114.0,0.511,0.0,0.0,177.0,0.641,0.0,0.0,0.0,0.0,0.0,178.05,3007.0,1591.0,1663.0,81.0,5.0,5.0,1.0,1.0,1.0,0.9998,0.9998,0.9041,0.9041,0.9041,3.8,5.03,3.92,224.0,montagne,4,1,0.0,montagne
18,7,2024,stage_18,tour-de-france,2.UWT,2024 Tour de France Stage 18.gpx,https://www.komoot.com/tour/2960894490,87.3,32.3,0.0,0.391,59.8,0.391,0.0,0.0,168.0,11.7,0.245,0.0,0.0,0.0,0.0,179.84,3123.0,2838.0,1443.0,766.0,8.0,6.0,4.0,0.0,0.0,0.9749,0.9749,0.9749,0.0,0.0,0.7,-0.2,-0.14,50.0,montagne,4,1,5.0,accidente_long
19,7,2024,stage_19,tour-de-france,2.UWT,2024 Tour de France Stage 19.gpx,https://www.komoot.com/tour/2960896082,120.0,12.4,0.251,0.0,12.7,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,145.1,4512.0,3369.0,2801.0,865.0,5.0,3.0,3.0,3.0,3.0,0.9999,0.9999,0.9999,0.9999,0.9999,5.9,6.43,6.0,354.0,haute_montagne,4,1,0.0,montagne
20,7,2024,result,gp-czech-republic,1.2,2024 Visegrad 4 Bicycle Race - GP Czech Republic.gpx,https://www.komoot.com/tour/2961711949,172.0,1.08,4.22,0.345,0.0,0.0,8.47,0.0,172.0,7.78,1.4,0.735,3.73,0.0,0.0,186.19,2125.0,2077.0,454.0,165.0,6.0,3.0,0.0,0.0,0.0,0.9428,0.8833,0.0,0.0,0.0,0.4,2.13,-0.94,137.0,accidentee,1,0,5.0,accidente_long
20,7,2024,stage_20,tour-de-france,2.UWT,2024 Tour de France Stage 20.gpx,https://www.komoot.com/tour/2960902564,119.0,1.35,0.862,2.91,9.95,2.62,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,133.65,4696.0,3072.0,1676.0,52.0,4.0,4.0,4.0,3.0,3.0,0.9999,0.9999,0.9999,0.9999,0.9999,8.0,7.43,7.24,314.0,haute_montagne,4,1,0.0,montagne
21,7,2024,result,grand-prix-de-la-ville-de-perenchies,1.2,2024 Grand Prix de la ville de Perenchies.gpx,https://www.komoot.com/tour/2951774672,135.0,34.6,3.77,0.0,4.63,0.0,0.0,0.0,167.0,4.72,6.65,0.0,0.0,0.0,0.0,178.19,424.0,426.0,48.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.4,0.24,14.0,pavees,1,0,2.0,court_plat
21,7,2024,stage_21,tour-de-france,2.UWT,2024 Tour de France Stage 21.gpx,https://www.komoot.com/tour/2960904652,18.0,7.49,0.832,0.795,5.43,0.501,0.731,0.0,31.7,0.316,0.16,0.0,0.0,0.0,0.0,33.77,716.0,713.0,523.0,3.0,2.0,1.0,1.0,0.0,0.0,0.6206,0.4607,0.4607,0.0,0.0,0.2,0.07,0.02,8.0,sprint,4,1,2.0,court_plat
21,7,2024,result,visegrad-4-bicycle-race-gp-polski-via-odra,1.2,2024 Visegrad 4 Bicycle Race Grand Prix Poland.gpx,https://www.komoot.com/tour/2961714577,173.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,166.0,8.44,0.516,0.0,0.0,0.0,0.0,174.56,1332.0,1337.0,201.0,82.0,6.0,0.0,0.0,0.0,0.0,0.8644,0.0,0.0,0.0,0.0,-0.3,-0.77,-0.1,26.0,sprint,1,0,5.0,accidente_long
22,7,2024,stage_1,tour-de-wallonie,2.Pro,2024 Ethias-Tour de Wallonie Stage 1.gpx,https://www.komoot.com/tour/2951689566,118.0,32.5,5.82,4.39,17.6,4.31,0.0,0.11,141.0,24.4,6.72,3.01,0.0,0.133,0.0,179.45,1604.0,1471.0,180.0,16.0,6.0,1.0,0.0,0.0,0.0,0.9514,0.9514,0.0,0.0,0.0,0.5,0.17,-0.16,119.0,pavees,3,1,1.0,sprint_pave
22,7,2024,stage_1,banyuwangi-tour-de-ijen,2.2,2024 Tour de Banyuwangi Ijen Stage 1.gpx,https://www.komoot.com/tour/2960861589,39.5,0.0,3.09,0.0,88.3,0.0,0.471,0.0,121.0,10.1,0.0,0.749,0.0,0.0,0.0,131.35,338.0,470.0,205.0,4.0,1.0,1.0,0.0,0.0,0.0,0.7076,0.7076,0.0,0.0,0.0,0.6,0.4,0.04,40.0,sprint,1,1,2.0,court_plat
23,7,2024,stage_2,banyuwangi-tour-de-ijen,2.2,2024 Tour de Banyuwangi Ijen Stage 2.gpx,https://www.komoot.com/tour/2960862904,77.8,0.0,6.42,0.0,63.4,0.0,0.0,0.0,134.0,13.1,0.0,0.0,0.0,0.0,0.0,147.53,777.0,767.0,415.0,5.0,2.0,1.0,1.0,0.0,0.0,0.585,0.4403,0.4403,0.0,0.0,0.0,-1.17,-0.06,54.0,sprint,1,1,2.0,court_plat
23,7,2024,stage_2,tour-de-wallonie,2.Pro,2024 Ethias-Tour de Wallonie Stage 2.gpx,https://www.komoot.com/tour/2951690126,86.7,12.3,3.67,1.45,83.1,1.26,0.0,0.0,180.0,5.79,0.535,0.0,0.0,0.0,0.0,187.91,2300.0,2123.0,324.0,50.0,7.0,4.0,0.0,0.0,0.0,0.9866,0.9866,0.0,0.0,0.0,0.7,1.73,2.52,204.0,accidentee,3,1,5.0,accidente_long
23,7,2024,result,memorial-andrzeja-trochanowskiego,1.2,2024 Memorial Andrzeja Trochanowskiego.gpx,https://www.komoot.com/tour/2951826695,138.0,2.08,20.0,0.0,0.0,0.0,0.0,0.0,143.0,15.2,2.08,0.0,0.0,0.0,0.0,160.48,865.0,865.0,182.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17,-0.24,76.0,sprint,1,0,2.0,court_plat
23,7,2024,result,vuelta-a-castilla-y-leon,1.1,2024 Clasica Ciclista Internacional a Castilla y Leon.gpx,https://www.komoot.com/tour/2951652180,159.0,1.12,11.5,2.34,24.5,2.17,2.04,0.0,187.0,8.51,0.304,1.99,0.0,0.0,0.0,199.92,1461.0,1457.0,895.0,675.0,7.0,1.0,0.0,0.0,0.0,0.9136,0.6692,0.0,0.0,0.0,2.1,1.07,0.78,49.0,sprint,2,0,5.0,accidente_long
24,7,2024,stage_3,tour-de-wallonie,2.Pro,2024 Ethias-Tour de Wallonie Stage 3.gpx,https://www.komoot.com/tour/2951690674,146.0,3.07,10.8,1.35,33.1,1.35,0.0,0.0,179.0,12.8,0.296,0.0,0.0,0.0,0.0,193.81,3453.0,3594.0,630.0,219.0,12.0,7.0,3.0,0.0,0.0,0.9589,0.9589,0.8935,0.0,0.0,-4.5,-5.43,-3.6,52.0,montagne,3,1,5.0,accidente_long
24,7,2024,stage_3,banyuwangi-tour-de-ijen,2.2,2024 Tour de Banyuwangi Ijen Stage 3.gpx,https://www.komoot.com/tour/2960864209,100.0,0.0,3.16,0.26,63.3,0.26,0.0,0.0,135.0,31.4,0.0,0.0,0.0,0.0,0.0,166.92,1114.0,1287.0,534.0,8.0,3.0,2.0,1.0,0.0,0.0,0.7725,0.7725,0.7725,0.0,0.0,0.6,-0.23,-0.68,23.0,sprint,1,1,5.0,accidente_long
24,7,2024,stage_1,tour-alsace,2.2,2024 Tour Alsace Prologue.gpx,https://www.komoot.com/tour/2960792125,0.0,0.502,3.78,0.124,0.0,0.0,0.0,0.0,1.62,2.49,0.0,0.0,0.0,0.0,0.0,4.38,1.0,3.0,231.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,-0.05,1.0,CLM,1,1,2.0,court_plat
24,7,2024,stage_1,volta-a-portugal,2.1,2024 Volta a Portugal em Bicicleta Prologue.gpx,https://www.komoot.com/tour/2961874118,0.862,3.13,1.55,0.0,0.0,0.0,0.0,0.0,4.38,0.802,0.361,0.0,0.0,0.0,0.0,5.67,62.0,63.0,68.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.9,-0.46,23.0,sprint,2,1,2.0,court_plat
24,7,2024,stage_1,dookola-mazowsza,2.2,2024 Dookola Mazowsza Stage 1.gpx,https://www.komoot.com/tour/2951680726,150.0,18.8,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,18.8,0.0,0.0,0.0,0.0,168.34,212.0,212.0,94.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.1,0.06,39.0,pavees,1,1,1.0,sprint_pave
25,7,2024,result,prueba-villafranca,1.1,2024 Prueba Villafranca - Ordiziako Klasika.gpx,https://www.komoot.com/tour/2951873632,155.0,4.39,5.41,0.287,0.0,0.0,2.85,0.0,164.0,2.15,1.39,0.0,0.0,0.0,0.0,166.68,2497.0,2487.0,404.0,93.0,7.0,6.0,0.0,0.0,0.0,0.9373,0.9373,0.0,0.0,0.0,1.3,-0.07,-0.72,31.0,accidentee,2,0,5.0,accidente_long
25,7,2024,stage_1,czech-tour,2.1,2024 Czech Tour Stage 1.gpx,https://www.komoot.com/tour/2951676217,144.0,0.165,0.729,0.236,6.26,0.0,0.307,0.0,150.0,1.34,0.196,0.0,0.0,0.0,0.0,151.28,1275.0,1277.0,657.0,201.0,3.0,2.0,1.0,0.0,0.0,0.7813,0.7813,0.2593,0.0,0.0,0.0,-0.17,-0.2,26.0,sprint,2,1,5.0,accidente_long
25,7,2024,stage_4,tour-de-wallonie,2.Pro,2024 Ethias-Tour de Wallonie Stage 4.gpx,https://www.komoot.com/tour/2951691293,140.0,5.54,10.3,0.834,30.7,0.834,0.0,0.0,182.0,6.62,0.316,0.0,0.0,0.0,0.0,189.51,2684.0,2535.0,329.0,52.0,11.0,4.0,0.0,0.0,0.0,0.9998,0.9055,0.0,0.0,0.0,1.0,2.53,1.04,200.0,accidentee,3,1,5.0,accidente_long
25,7,2024,stage_4,banyuwangi-tour-de-ijen,2.2,2024 Tour de Banyuwangi Ijen Stage 4.gpx,https://www.komoot.com/tour/2960865611,90.4,0.0,0.499,0.0,72.0,0.26,0.0,0.0,146.0,12.1,0.0,5.26,0.0,0.0,0.0,163.32,2657.0,840.0,1873.0,12.0,3.0,3.0,1.0,1.0,1.0,0.9982,0.9982,0.9982,0.9982,0.9982,2.9,6.17,8.0,354.0,montagne,1,1,0.0,montagne
25,7,2024,stage_2,dookola-mazowsza,2.2,2024 Dookola Mazowsza Stage 2.gpx,https://www.komoot.com/tour/2951681331,163.0,0.0,3.13,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,166.21,520.0,520.0,151.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,-0.37,-0.56,33.0,sprint,1,1,2.0,court_plat
25,7,2024,stage_2,tour-alsace,2.2,2024 Tour Alsace Stage 1.gpx,https://www.komoot.com/tour/2960794121,121.0,2.55,8.02,0.59,20.8,0.59,0.23,0.0,133.0,19.0,0.0,0.417,0.0,0.0,0.0,153.28,2244.0,1983.0,733.0,259.0,7.0,4.0,1.0,0.0,0.0,0.9998,0.9998,0.5631,0.0,0.0,6.7,4.0,3.0,179.0,arrivee_en_cote,1,1,5.0,accidente_long
25,7,2024,stage_2,volta-a-portugal,2.1,2024 Volta a Portugal em Bicicleta Stage 1.gpx,https://www.komoot.com/tour/2961875692,84.5,0.0,3.55,0.397,68.1,0.0,1.27,0.0,152.0,5.21,0.309,0.0,0.0,0.0,0.0,158.01,2639.0,1748.0,927.0,2.0,6.0,3.0,1.0,1.0,1.0,0.9998,0.9998,0.9998,0.9998,0.9998,7.7,8.53,9.24,770.0,montagne,2,1,0.0,montagne
26,7,2024,stage_3,volta-a-portugal,2.1,2024 Volta a Portugal em Bicicleta Stage 2.gpx,https://www.komoot.com/tour/2961878521,13.3,1.72,1.72,0.826,146.0,0.742,0.256,0.0,160.0,2.52,0.249,0.0,0.0,0.0,0.0,164.0,991.0,963.0,109.0,0.0,2.0,0.0,0.0,0.0,0.0,0.4359,0.0,0.0,0.0,0.0,2.8,1.57,0.96,78.0,sprint,2,1,2.0,court_plat
26,7,2024,stage_3,tour-alsace,2.2,2024 Tour Alsace Stage 2.gpx,https://www.komoot.com/tour/2960795860,129.0,1.28,2.74,0.575,0.294,0.575,0.157,0.0,126.0,7.09,0.256,0.0,0.0,0.0,0.0,134.2,2510.0,1715.0,1037.0,215.0,7.0,3.0,3.0,1.0,1.0,0.9998,0.9998,0.9998,0.9998,0.9998,6.2,7.77,8.18,363.0,montagne,1,1,0.0,montagne
26,7,2024,stage_2,czech-tour,2.1,2024 Czech Tour Stage 2.gpx,https://www.komoot.com/tour/2951677032,139.0,0.397,12.8,0.0,20.7,0.0,0.0,0.0,173.0,0.126,0.0,0.0,0.0,0.0,0.0,172.71,3312.0,2589.0,1014.0,233.0,10.0,7.0,3.0,1.0,0.0,0.9998,0.9998,0.9998,0.9998,0.0,6.1,7.13,7.56,519.0,montagne,2,1,0.0,montagne
26,7,2024,stage_5,tour-de-wallonie,2.Pro,2024 Ethias-Tour de Wallonie Stage 5.gpx,https://www.komoot.com/tour/2951691880,130.0,35.8,6.22,1.15,16.3,1.06,0.0,0.0,166.0,21.2,4.06,0.0,0.0,0.0,0.0,192.7,1785.0,1632.0,197.0,10.0,5.0,1.0,0.0,0.0,0.0,0.7761,0.7761,0.0,0.0,0.0,4.1,0.5,0.06,127.0,sprint,3,1,5.0,accidente_long
27,7,2024,stage_1,kreiz-breizh-elites,2.2,2024 Kreiz Breizh Elites Stage 1.gpx,https://www.komoot.com/tour/2951798181,198.0,0.431,0.101,0.0,2.41,0.0,0.0,0.0,140.0,61.2,0.0,0.0,0.0,0.0,0.0,201.06,2329.0,2343.0,289.0,56.0,9.0,1.0,0.0,0.0,0.0,0.9882,0.387,0.0,0.0,0.0,0.5,-0.9,0.1,62.0,accidentee,1,1,5.0,accidente_long
27,7,2024,stage_4,dookola-mazowsza,2.2,2024 Dookola Mazowsza Stage 4.gpx,https://www.komoot.com/tour/2951682031,85.0,0.0,11.4,0.732,68.0,0.732,0.198,0.191,149.0,15.2,0.198,0.191,0.0,0.0,0.0,166.11,562.0,563.0,167.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,-0.24,114.0,sprint,1,1,2.0,court_plat
27,7,2024,stage_4,volta-a-portugal,2.1,2024 Volta a Portugal em Bicicleta Stage 3.gpx,https://www.komoot.com/tour/2961879918,36.9,1.88,0.0,0.222,122.0,0.222,0.0,0.0,153.0,6.43,1.04,0.0,0.0,0.106,0.0,161.41,3146.0,1444.0,1985.0,79.0,4.0,3.0,2.0,1.0,1.0,0.9998,0.9998,0.9998,0.9998,0.9998,6.6,7.6,7.32,432.0,montagne,2,1,0.0,montagne
27,7,2024,stage_4,tour-alsace,2.2,2024 Tour Alsace Stage 3.gpx,https://www.komoot.com/tour/2960797464,167.0,3.11,2.93,0.0,6.43,0.207,0.0,0.0,178.0,2.02,0.0,0.0,0.0,0.0,0.0,179.8,2850.0,2815.0,830.0,255.0,8.0,7.0,2.0,0.0,0.0,0.9307,0.9307,0.7251,0.0,0.0,-0.6,-0.77,-0.2,38.0,accidentee,1,1,5.0,accidente_long
27,7,2024,stage_3,czech-tour,2.1,2024 Czech Tour Stage 3.gpx,https://www.komoot.com/tour/2951677594,116.0,0.0,3.06,0.0,5.89,0.0,9.51,0.0,133.0,0.817,0.0,0.0,0.0,0.0,0.0,134.05,2284.0,1301.0,1319.0,248.0,5.0,3.0,1.0,1.0,1.0,0.9995,0.9995,0.9995,0.9995,0.9995,5.5,5.8,5.26,569.0,arrivee_en_cote,2,1,0.0,montagne
28,7,2024,stage_2,kreiz-breizh-elites,2.2,2024 Kreiz Breizh Elites Stage 2.gpx,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,sprint,1,1,,
28,7,2024,stage_4,czech-tour,2.1,2024 Czech Tour Stage 4.gpx,https://www.komoot.com/tour/2951678156,117.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,125.0,1.64,2.46,0.0,0.0,0.0,0.0,129.3,1779.0,1815.0,648.0,237.0,9.0,3.0,1.0,0.0,0.0,0.9694,0.557,0.557,0.0,0.0,-1.7,-3.23,-0.18,117.0,sprint,2,1,5.0,accidente_long
28,7,2024,stage_5,volta-a-portugal,2.1,2024 Volta a Portugal em Bicicleta Stage 4.gpx,https://www.komoot.com/tour/2961881479,85.5,5.18,0.861,3.25,70.1,3.25,0.0,0.0,142.0,18.6,1.07,0.0,0.0,0.0,0.0,164.57,2947.0,2688.0,1021.0,409.0,9.0,6.0,2.0,0.0,0.0,0.9998,0.9998,0.8711,0.0,0.0,6.2,6.37,3.44,214.0,arrivee_en_cote,2,1,5.0,accidente_long
28,7,2024,stage_5,tour-alsace,2.2,2024 Tour Alsace Stage 4.gpx,https://www.komoot.com/tour/2960799479,118.0,29.1,2.37,0.0,2.3,0.0,0.0,0.0,149.0,2.2,0.0,0.0,0.0,0.0,0.0,151.34,289.0,349.0,249.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.03,0.02,18.0,sprint,1,1,2.0,court_plat
28,7,2024,result,puchar-ministra-obrony-narodowej,1.2,2024 Puchar Mon.gpx,https://www.komoot.com/tour/2951874125,164.0,0.0,3.34,0.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,373.0,379.0,118.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,-0.17,-0.12,32.0,sprint,1,0,2.0,court_plat
29,7,2024,stage_3,kreiz-breizh-elites,2.2,2024 Kreiz Breizh Elites Stage 3.gpx,https://www.komoot.com/tour/2951798829,169.0,0.635,13.2,0.0,0.0,0.0,0.0,0.0,141.0,41.3,0.0,0.0,0.0,0.0,0.0,182.5,2513.0,2346.0,280.0,69.0,11.0,1.0,0.0,0.0,0.0,0.9992,0.1685,0.0,0.0,0.0,1.7,1.67,1.48,138.0,accidentee,1,1,5.0,accidente_long
3,8,2024,result,olympic-games,Olympics,2024 Paris 2024 Olympic Road Race.gpx,https://www.komoot.com/tour/2960672676,153.0,44.1,23.0,3.55,48.2,3.16,3.91,1.2,256.0,10.4,5.86,0.255,0.0,0.109,0.0,272.81,2773.0,2793.0,182.0,22.0,12.0,1.0,0.0,0.0,0.0,0.965,0.1945,0.0,0.0,0.0,0.2,0.03,-0.02,22.0,autre,5,0,1.0,sprint_pave
4,8,2024,result,cupa-max-ausnit,1.2,2024 Cupa Max Ausnit.gpx,https://www.komoot.com/tour/2951672689,146.0,0.0,0.0,0.0,8.92,0.0,0.0,0.0,149.0,1.67,0.0,4.59,0.0,0.0,0.0,155.33,1623.0,1616.0,274.0,111.0,6.0,2.0,0.0,0.0,0.0,0.872,0.6971,0.0,0.0,0.0,0.3,-0.63,-1.98,19.0,sprint,1,0,5.0,accidente_long
4,8,2024,stage_1,arctic-race-of-norway,2.Pro,2024 Arctic Race of Norway Stage 1.gpx,https://www.komoot.com/tour/2951622808,37.2,2.83,3.73,0.526,110.0,0.226,0.794,0.0,149.0,5.57,0.0,0.0,0.0,0.0,0.0,154.72,2517.0,2537.0,520.0,0.0,6.0,2.0,1.0,0.0,0.0,0.88,0.88,0.88,0.0,0.0,0.0,-0.1,-0.2,15.0,accidentee,3,1,5.0,accidente_long
