nom_pcs,annee,stage,classification,max_pts
national-championships-montenegro-itt,2024,result,NC,15.0
rhone-alpes-isere-tour,2024,stage_2,2.2,5.0
volta-a-catalunya,2024,stage_4,2.UWT,50.0
tour-du-cameroun,2024,stage_6,2.2,5.0
tour-of-britain,2024,stage_6,2.Pro,30.0
tour-de-pologne,2024,stage_5,2.UWT,50.0
vuelta-a-espana,2024,stage_11,2.UWT,80.0
tirreno-adriatico,2024,stage_7,2.UWT,50.0
vuelta-a-guatemala,2024,stage_1,2.2,5.0
vuelta-pilsen-a-colombia,2024,prologue,2.2,5.0
giro-d-abruzzo,2024,stage_4,2.1,20.0
tour-de-beauce,2024,stage_1,2.2,5.0
nc-japan-itt,2024,result,NC,15.0
tour-de-hongrie,2024,stage_1,2.Pro,30.0
nc-eritrea,2024,result,NC,15.0
nc-angola,2024,result,NC,15.0
tour-de-la-mirabelle,2024,stage_3,2.2,5.0
uae-tour,2024,stage_5,2.UWT,50.0
nc-latvia-itt,2024,result,NC,15.0
tour-of-poyang-lake,2024,stage_5,2.2,5.0
tour-du-benin,2024,stage_4,2.2,5.0
vuelta-a-castilla-y-leon,2024,result,1.1,75.0
nc-guatemala-itt,2024,result,NC,15.0
etoile-de-besseges,2024,stage_5,2.1,20.0
tour-du-limousin,2024,stage_2,2.1,20.0
nc-india-itt,2023,result,NC,15.0
tour-du-maroc,2024,stage_9,2.2,5.0
4-jours-de-dunkerque,2024,stage_5,2.Pro,30.0
gran-camino,2024,stage_3,2.1,20.0
tour-alsace,2024,stage_2,2.2,5.0
la-poly-normande,2024,result,1.1,75.0
tour-of-japan,2024,stage_1,2.2,5.0
uae-tour,2024,stage_6,2.UWT,50.0
tour-down-under,2024,stage_6,2.UWT,50.0
deutschland-tour,2024,stage_1,2.Pro,30.0
nc-taiwan-itt,2024,result,NC,15.0
grote-prijs-rik-van-looy,2024,result,1.2,15.0
renewi-tour,2024,stage_1,2.UWT,50.0
tour-of-malopolska,2024,stage_3,2.2,5.0
tour-du-limousin,2024,stage_3,2.1,20.0
tour-of-lithuania,2024,stage_2,2.2,5.0
nc-slovenia-itt,2024,result,NC,15.0
tour-de-siak,2024,stage_2,2.2,5.0
tour-d-algerie-cycliste,2024,stage_10,2.2,5.0
paris-nice,2024,stage_7,2.UWT,50.0
national-championships-laos-me-road-race,2024,result,NC,15.0
tour-of-salalah,2024,stage_3,2.2,5.0
tour-of-rhodes,2024,stage_3,2.2,5.0
nc-cuba-road-race,2024,result,NC,15.0
tour-de-france,2024,stage_3,2.UWT,100.0
vuelta-al-tachira,2024,stage_3,2.2,5.0
arctic-race-of-norway,2024,stage_1,2.Pro,30.0
classic-grand-besancon-doubs,2024,result,1.1,75.0
tour-de-france,2024,stage_14,2.UWT,100.0
sd-worx-bw-classic,2024,result,1.2,15.0
tour-of-norway,2024,stage_3,2.Pro,30.0
tour-of-magnificent-qinghai,2024,stage_6,2.Pro,30.0
vuelta-a-espana,2024,stage_3,2.UWT,80.0
tour-alsace,2024,stage_3,2.2,5.0
tour-du-benin,2024,stage_2,2.2,5.0
boucles-de-la-mayenne,2024,stage_3,2.Pro,30.0
volta-a-catalunya,2024,stage_6,2.UWT,50.0
nc-slovenia,2024,result,NC,15.0
nc-sweden-itt,2024,result,NC,15.0
nc-switserland,2024,result,NC,15.0
tour-of-taihu-lake,2024,stage_5,2.Pro,30.0
tour-of-salalah,2024,stage_4,2.2,5.0
nc-paraguay,2024,result,NC,15.0
region-pays-de-la-loire,2024,stage_1,2.1,20.0
tour-auvergne-rhone-alpes,2024,stage_2,2.UWT,50.0
giro-d-abruzzo,2024,stage_3,2.1,20.0
banja-luka-belgrade-i,2024,stage_4,2.2,5.0
tour-of-szeklerland,2024,stage_3,2.2,5.0
kreiz-breizh-elites,2024,stage_3,2.2,5.0
midden-brabant-poort-omloop,2024,result,1.2,15.0
fleche-du-sud,2024,stage_1,2.2,5.0
nc-macedonia,2024,result,NC,15.0
popolarissima,2024,result,1.2,15.0
nc-luxembourg-itt,2024,result,NC,15.0
nc-estonia-itt,2024,result,NC,15.0
vuelta-internacional-a-costa-rica,2024,stage_7,2.2,5.0
coppa-bernocchi,2024,result,1.Pro,125.0
nc-panama,2024,result,NC,15.0
gp-int-torres-vedras,2024,prologue,2.2,5.0
oceania-continental-championships-itt,2024,result,CC,60.0
paris-nice,2024,stage_8,2.UWT,50.0
tour-of-guangxi,2024,stage_5,2.UWT,50.0
new-zealand-cycle-classic,2024,stage_2,2.2,5.0
tour-of-turkey,2024,stage_4,2.Pro,30.0
tour-de-france,2024,stage_16,2.UWT,100.0
giro-d-italia,2024,stage_3,2.UWT,80.0
vuelta-a-espana,2024,stage_5,2.UWT,80.0
tour-of-antalya,2024,stage_1,2.1,20.0
memorial-marco-pantani,2024,result,1.1,75.0
grand-prix-de-la-ville-d-annaba,2024,result,1.2,15.0
classic-loire-atlantique,2024,result,1.1,75.0
giro-del-medio-brenta,2024,result,1.2,15.0
nc-australia-itt,2024,result,NC,15.0
tour-of-poyang-lake,2024,stage_8,2.2,5.0
tour-de-france,2024,stage_2,2.UWT,100.0
nc-italy,2024,result,NC,15.0
tour-de-hongrie,2024,stage_5,2.Pro,30.0
nc-spain-itt,2024,result,NC,15.0
nc-algeria,2024,result,NC,15.0
volta-a-portugal,2024,stage_2,2.1,20.0
tour-of-thailand,2024,stage_3,2.1,20.0
gp-de-denain,2024,result,1.Pro,125.0
nc-austria2,2024,result,NC,15.0
vuelta-al-tachira,2024,stage_4,2.2,5.0
nc-thailand,2024,result,NC,15.0
tour-de-wallonie,2024,stage_2,2.Pro,30.0
deutschland-tour,2024,stage_2,2.Pro,30.0
tour-du-maroc,2024,stage_8,2.2,5.0
nc-lithuania-itt,2024,result,NC,15.0
le-tour-de-bretagne,2024,stage_5,2.2,5.0
tour-cycliste-international-de-la-guadeloupe,2024,stage_8,2.2,5.0
kampioenschap-van-vlaanderen1,2024,result,1.1,75.0
tour-de-france,2024,stage_19,2.UWT,100.0
cyclassics-hamburg,2024,result,1.UWT,225.0
vuelta-al-tachira,2024,stage_6,2.2,5.0
nc-barbados,2024,result,NC,15.0
nc-azerbaijan-itt,2024,result,NC,15.0
tour-of-belgium,2024,stage_2,2.Pro,30.0
volta-a-catalunya,2024,stage_3,2.UWT,50.0
nc-czech-republic-itt,2024,result,NC,15.0
olympic-games,2024,result,Olympics,375.0
volta-ao-algarve,2024,stage_1,2.Pro,30.0
nc-new-zealand-itt,2024,result,NC,15.0
nc-georgia,2024,result,NC,15.0
gent-wevelgem,2024,result,1.UWT,225.0
nc-iran-itt,2024,result,NC,15.0
vuelta-a-ecuador,2024,stage_2,2.2,5.0
tour-of-oman,2024,stage_3,2.Pro,30.0
coppa-agostoni,2024,result,1.1,75.0
volta-ao-alentejo,2024,stage_4,2.2,5.0
giro-d-italia,2024,stage_13,2.UWT,80.0
tour-of-istanbul,2024,stage_3,2.1,20.0
tour-of-magnificent-qinghai,2024,stage_2,2.Pro,30.0
rund-um-koln,2024,result,1.1,75.0
tour-of-bulgaria,2024,stage_1,2.2,5.0
great-ocean-road-race,2024,result,1.UWT,225.0
le-tour-de-bretagne,2024,stage_4,2.2,5.0
trans-himalaya-cycling-race,2024,stage_1,2.2,5.0
grand-prix-d-oran,2024,result,1.2,15.0
nc-singapore-itt,2024,result,NC,15.0
nc-panama-itt,2024,result,NC,15.0
tour-of-antalya,2024,stage_2,2.1,20.0
tour-of-mersin,2024,stage_2,2.2,5.0
coppa-citta-di-san-daniele2,2024,result,1.2,15.0
vuelta-pilsen-a-colombia,2024,stage_2,2.2,5.0
national-championships-oman-road-race,2024,result,NC,15.0
tour-of-britain,2024,stage_2,2.Pro,30.0
volta-ao-algarve,2024,stage_2,2.Pro,30.0
memorial-andrzeja-trochanowskiego,2024,result,1.2,15.0
tour-of-guangxi,2024,stage_3,2.UWT,50.0
tour-de-suisse,2024,stage_7,2.UWT,50.0
grand-prix-chantal-biya,2024,stage_3,2.2,5.0
vuelta-pilsen-a-colombia,2024,stage_5,2.2,5.0
vuelta-a-espana,2024,stage_12,2.UWT,80.0
tour-de-suisse,2024,stage_4,2.UWT,50.0
elfsteden-race,2024,result,1.1,75.0
gran-camino,2024,stage_4,2.1,20.0
volta-a-catalunya,2024,stage_7,2.UWT,50.0
trofeo-ses-salines-felanitx,2024,result,1.1,75.0
boucles-de-la-mayenne,2024,stage_1,2.Pro,30.0
tour-de-luxembourg,2024,stage_5,2.Pro,30.0
tirreno-adriatico,2024,stage_4,2.UWT,50.0
tour-of-taihu-lake,2024,stage_3,2.Pro,30.0
nc-australia,2024,result,NC,15.0
giro-d-italia,2024,stage_19,2.UWT,80.0
nc-romania-itt,2024,result,NC,15.0
south-aegean-tour,2024,stage_2,2.2,5.0
national-championships-trinidad-tobago-itt,2024,result,NC,15.0
vuelta-a-espana,2024,stage_19,2.UWT,80.0
rhone-alpes-isere-tour,2024,stage_4,2.2,5.0
giro-d-italia,2024,stage_16,2.UWT,80.0
il-lombardia,2024,result,1.UWT,275.0
tour-of-poyang-lake,2024,stage_4,2.2,5.0
trofej-umag,2024,result,1.2,15.0
tour-du-cameroun,2024,stage_8,2.2,5.0
giro-d-italia,2024,stage_14,2.UWT,80.0
renewi-tour,2024,stage_2,2.UWT,50.0
vuelta-asturias,2024,stage_2,2.1,20.0
nc-canada-itt,2024,result,NC,15.0
paris-nice,2024,stage_4,2.UWT,50.0
nc-israel-itt,2024,result,NC,15.0
route-adelie-de-vitre,2024,result,1.1,75.0
tour-of-britain,2024,stage_4,2.Pro,30.0
giro-di-toscana,2024,result,1.1,75.0
nc-montenegro,2024,result,NC,15.0
vuelta-a-guatemala,2024,stage_3,2.2,5.0
alula-tour,2024,stage_3,2.1,20.0
national-championships-kenya-me-road-race,2024,result,NC,15.0
tour-down-under,2024,stage_5,2.UWT,50.0
puchar-ministra-obrony-narodowej,2024,result,1.2,15.0
tour-of-konya,2024,stage_3,2.2,5.0
nc-belgium-itt,2024,result,NC,15.0
grote-prijs-stad-halle,2024,result,1.2,15.0
tour-de-langkawi,2024,stage_5,2.Pro,30.0
nc-thailand-itt,2024,result,NC,15.0
nc-guatemala,2024,result,NC,15.0
vuelta-a-espana,2024,stage_8,2.UWT,80.0
albani-classic-fyen-rundt,2024,result,1.2,15.0
tour-de-france,2024,stage_21,2.UWT,100.0
tour-of-sharjah,2024,stage_5,2.2,5.0
nc-dominican-republic,2024,result,NC,15.0
tour-du-loir-et-cher,2024,stage_5,2.2,5.0
tour-of-albania,2024,stage_3,2.2,5.0
nc-switzerland-itt,2024,result,NC,15.0
tour-of-konya,2024,stage_2,2.2,5.0
visegrad-4-bicycle-race-gp-hungary,2024,result,1.2,15.0
gp-izola-butan-plin,2024,result,1.2,15.0
vuelta-a-espana,2024,stage_10,2.UWT,80.0
paris-camembert,2024,result,1.1,75.0
tour-de-langkawi,2024,stage_7,2.Pro,30.0
tour-de-france,2024,stage_8,2.UWT,100.0
nc-costa-rica-itt,2024,result,NC,15.0
nc-belize,2024,result,NC,15.0
tour-du-mali,2024,stage_4,2.2,5.0
ronde-van-de-achterhoek,2024,result,1.2,15.0
gran-camino,2024,stage_1,2.1,20.0
tour-de-beauce,2024,stage_4,2.2,5.0
istrian-spring-tour,2024,stage_3,2.2,5.0
tour-de-taiwan,2024,stage_4,2.1,20.0
trofeo-citta-di-castelfidardo,2024,result,1.2,15.0
etoile-de-besseges,2024,stage_2,2.1,20.0
tour-of-norway,2024,stage_1,2.Pro,30.0
nc-barbados-itt,2024,result,NC,15.0
tour-of-taihu-lake,2024,stage_1,2.Pro,30.0
volta-a-catalunya,2024,stage_2,2.UWT,50.0
tour-of-hainan,2024,stage_4,2.Pro,30.0
vuelta-a-espana,2024,stage_9,2.UWT,80.0
tour-de-france,2024,stage_1,2.UWT,100.0
istrian-spring-tour,2024,stage_2,2.2,5.0
uae-tour,2024,stage_1,2.UWT,50.0
nc-ireland-itt,2024,result,NC,15.0
tour-of-istanbul,2024,stage_2,2.1,20.0
tour-du-loir-et-cher,2024,stage_3,2.2,5.0
nc-italy-itt,2024,result,NC,15.0
nc-hungary,2024,result,NC,15.0
tour-du-cameroun,2024,stage_7,2.2,5.0
jamaica-international-cycling-classic,2024,stage_3,2.2,5.0
volta-ao-alentejo,2024,stage_1,2.2,5.0
grand-prix-chantal-biya,2024,stage_2,2.2,5.0
tour-of-lithuania,2024,stage_4,2.2,5.0
tour-of-mersin,2024,stage_3,2.2,5.0
olympias-tour,2024,stage_1,2.2,5.0
vuelta-al-tachira,2024,stage_1,2.2,5.0
nc-namibia-itt,2024,result,NC,15.0
gp-samyn,2024,result,1.1,75.0
vuelta-a-ecuador,2024,stage_6,2.2,5.0
banyuwangi-tour-de-ijen,2024,stage_4,2.2,5.0
paris-troyes,2024,result,1.2,15.0
tour-bitwa-warszawska-1920,2024,stage_1,2.2,5.0
gp-industria-artigianato,2024,result,1.Pro,125.0
tour-of-antalya,2024,stage_4,2.1,20.0
tour-of-croatia,2024,stage_2,2.1,20.0
nc-germany,2024,result,NC,15.0
colombia-21,2024,stage_2,2.1,20.0
nc-bermuda-itt,2024,result,NC,15.0
boucles-de-la-mayenne,2024,stage_2,2.Pro,30.0
tour-de-pologne,2024,stage_1,2.UWT,50.0
paris-nice,2024,stage_5,2.UWT,50.0
nc-dominican-republic-itt,2024,result,NC,15.0
tro-bro-leon,2024,result,1.Pro,125.0
tour-de-hongrie,2024,stage_3,2.Pro,30.0
gp-impanis-van-petegem,2024,result,1.Pro,125.0
tour-de-pologne,2024,stage_4,2.UWT,50.0
nc-turkey,2024,result,NC,15.0
tour-du-mali,2024,stage_5,2.2,5.0
skoda-tour-de-maurice,2024,stage_4,2.2,5.0
tour-du-cameroun,2024,stage_3,2.2,5.0
clasica-de-almeria,2024,result,1.Pro,125.0
giro-dell-appennino,2024,result,1.1,75.0
gp-d-ouverture,2024,result,1.1,75.0
tour-of-huangshan,2024,stage_3,2.2,5.0
gran-piemonte,2024,result,1.Pro,125.0
vuelta-pilsen-a-colombia,2024,stage_4,2.2,5.0
arctic-race-of-norway,2024,stage_2,2.Pro,30.0
tour-of-hainan,2024,stage_5,2.Pro,30.0
nc-tunisia-itt,2024,result,NC,15.0
rhodes-gp,2024,result,1.2,15.0
nc-grenada-road-race,2024,result,NC,15.0
gp-jef-scherens,2024,result,1.1,75.0
vuelta-pilsen-a-colombia,2024,stage_3,2.2,5.0
trofeu-da-arrabida,2024,result,1.2,15.0
circuit-franco-belge,2024,result,1.Pro,125.0
itzulia-basque-country,2024,stage_6,2.UWT,50.0
heist-op-den-berg,2024,result,1.1,75.0
tour-du-loir-et-cher,2024,stage_2,2.2,5.0
grand-prix-criquielion,2024,result,1.1,75.0
nc-austria-itt,2024,result,NC,15.0
nc-estonia,2024,result,NC,15.0
vuelta-ciclista-a-venezuela,2024,stage_5,2.2,5.0
classic-var,2024,result,1.1,75.0
gp-de-la-ville-de-nogent-sur-oise,2024,result,1.2,15.0
gran-premio-new-york-city,2024,result,1.2,15.0
tour-of-the-gila,2024,stage_4,2.2,5.0
tour-of-magnificent-qinghai,2024,stage_3,2.Pro,30.0
nc-nicaragua-itt,2024,result,NC,15.0
tour-of-the-alps,2024,stage_2,2.Pro,30.0
tour-de-batam,2024,result,1.2,15.0
vuelta-bantrab,2024,stage_1,2.2,5.0
tour-of-thailand,2024,stage_5,2.1,20.0
arctic-race-of-norway,2024,stage_4,2.Pro,30.0
tour-of-bostonliq,2024,stage_3,2.2,5.0
colombia-21,2024,stage_4,2.1,20.0
nc-india-rr,2024,result,NC,15.0
tour-des-alpes-maritimes,2024,stage_2,2.1,20.0
tour-de-kurpie,2024,stage_4,2.2,5.0
tour-cycliste-international-de-la-guadeloupe,2024,stage_7,2.2,5.0
tour-of-denmark,2024,stage_4,2.Pro,30.0
turul-romaniei,2024,stage_4,2.2,5.0
nc-uzbekistan,2024,result,NC,15.0
la-drome-classic,2024,result,1.Pro,125.0
giro-d-italia,2024,stage_17,2.UWT,80.0
nc-georgia-itt,2024,result,NC,15.0
world-championship-itt,2024,result,WC,250.0
vuelta-internacional-a-costa-rica,2024,stage_2,2.2,5.0
nc-kosovo,2024,result,NC,15.0
tour-of-turkey,2024,stage_2,2.Pro,30.0
nc-bosnia-and-herzegovina,2024,result,NC,15.0
vuelta-internacional-a-costa-rica,2024,stage_1,2.2,5.0
itzulia-basque-country,2024,stage_4,2.UWT,50.0
asian-championships-me,2024,result,CC,150.0
tour-de-kyushu,2024,stage_1,2.1,20.0
tour-du-maroc,2024,stage_3,2.2,5.0
vuelta-a-espana,2024,stage_4,2.UWT,80.0
paris-tours,2024,result,1.Pro,125.0
tour-of-poyang-lake,2024,stage_3,2.2,5.0
giro-d-abruzzo,2024,stage_2,2.1,20.0
national-championships-cape-verde-me-itt,2024,result,NC,15.0
giro-della-regione-friuli-venezia-giulia,2024,stage_3,2.2,5.0
elite-road-central-american-championships-itt,2024,result,1.2,15.0
new-zealand-cycle-classic,2024,stage_5,2.2,5.0
elite-road-caribbean-championships-itt,2024,result,1.2,15.0
oceania-championships,2024,result,CC,150.0
tour-cycliste-international-de-la-guadeloupe,2024,stage_5,2.2,5.0
nc-zimbabwe-itt,2024,result,NC,15.0
tour-of-croatia,2024,stage_1,2.1,20.0
tour-de-luxembourg,2024,stage_3,2.Pro,30.0
tour-du-cameroun,2024,stage_5,2.2,5.0
tour-of-rhodes,2024,stage_2,2.2,5.0
nc-greece,2024,result,NC,15.0
skoda-tour-de-maurice,2024,stage_2,2.2,5.0
nc-ethiopia,2024,result,NC,15.0
tour-of-estonia,2024,stage_1,2.1,20.0
nc-turkey-itt,2024,result,NC,15.0
tour-of-belgium,2024,stage_1,2.Pro,30.0
gp-quebec,2024,result,1.UWT,225.0
course-cycliste-de-solidarnosc,2024,stage_3,2.2,5.0
tour-de-siak,2024,stage_1,2.2,5.0
tour-de-l-ain,2024,stage_3,2.1,20.0
tour-of-magnificent-qinghai,2024,stage_7,2.Pro,30.0
uae-tour,2024,stage_4,2.UWT,50.0
vuelta-asturias,2024,stage_1,2.1,20.0
nc-south-korea,2024,result,NC,15.0
paris-roubaix,2024,result,1.UWT,275.0
kirschblutenrennen,2024,result,1.2,15.0
tour-du-cameroun,2024,stage_9,2.2,5.0
paris-chauny-classique,2024,result,1.1,75.0
nc-portugal2,2024,result,NC,15.0
ster-van-zwolle,2024,result,1.2,15.0
tour-of-huangshan,2024,stage_1,2.2,5.0
tour-du-maroc,2024,stage_5,2.2,5.0
vuelta-a-guatemala,2024,stage_4,2.2,5.0
giro-d-italia,2024,stage_15,2.UWT,80.0
vuelta-al-tachira,2024,stage_2,2.2,5.0
tour-de-luxembourg,2024,stage_2,2.Pro,30.0
vuelta-a-guatemala,2024,stage_6,2.2,5.0
japan-cup,2024,result,1.Pro,125.0
region-pays-de-la-loire,2024,stage_2,2.1,20.0
tour-of-rwanda,2024,stage_7,2.1,20.0
tour-of-huangshan,2024,stage_2,2.2,5.0
nc-bulgaria-itt,2024,result,NC,15.0
vuelta-a-espana,2024,stage_2,2.UWT,80.0
tour-de-suisse,2024,stage_5,2.UWT,50.0
paris-nice,2024,stage_6,2.UWT,50.0
tour-de-suisse,2024,stage_6,2.UWT,50.0
vuelta-internacional-a-costa-rica,2024,stage_10,2.2,5.0
tour-de-romandie,2024,stage_1,2.UWT,50.0
ronde-de-l-oise,2024,stage_3,2.2,5.0
national-championships-saint-lucia-me-itt,2024,result,NC,15.0
tour-d-eure-et-loir,2024,stage_1,2.2,5.0
4-jours-de-dunkerque,2024,stage_3,2.Pro,30.0
tour-of-oman,2024,stage_5,2.Pro,30.0
nc-saint-lucia,2024,result,NC,15.0
tour-of-bostonliq,2024,stage_2,2.2,5.0
uae-tour,2024,stage_7,2.UWT,50.0
panamerican-championships,2024,result,CC,150.0
in-the-footsteps-of-the-romans,2024,stage_2,2.2,5.0
tour-de-france,2024,stage_9,2.UWT,100.0
nc-nicaragua-road-race,2024,result,NC,15.0
tour-of-slovenia,2024,stage_1,2.Pro,30.0
national-championships-honduras-itt,2024,result,NC,15.0
nc-mongolia-itt,2024,result,NC,15.0
tour-of-konya,2024,stage_1,2.2,5.0
nc-indonesia,2024,result,NC,15.0
nc-peru,2024,result,NC,15.0
nc-bosnia-and-herzegovina-itt,2024,result,NC,15.0
tour-of-salalah,2024,stage_2,2.2,5.0
tour-of-rhodes,2024,prologue,2.2,5.0
national-championships-somalia-me-road-race,2024,result,NC,15.0
nc-usa-itt,2024,result,NC,15.0
tour-of-guangxi,2024,stage_6,2.UWT,50.0
grand-prix-chantal-biya,2024,stage_1,2.2,5.0
tour-de-wallonie,2024,stage_5,2.Pro,30.0
new-zealand-cycle-classic,2024,stage_3,2.2,5.0
tour-of-guangxi,2024,stage_1,2.UWT,50.0
circuito-del-porto-trofeo-arvedi,2024,result,1.2,15.0
oberosterreichrundfahrt,2024,stage_3,2.2,5.0
circuit-des-ardennes,2024,stage_1,2.2,5.0
vuelta-ciclista-a-venezuela,2024,stage_1,2.2,5.0
tour-of-slovenia,2024,stage_3,2.Pro,30.0
tirreno-adriatico,2024,stage_6,2.UWT,50.0
gp-vorarlberg,2024,result,1.2,15.0
tour-du-mali,2024,stage_3,2.2,5.0
tour-of-hainan,2024,stage_1,2.Pro,30.0
vuelta-internacional-a-costa-rica,2024,stage_3,2.2,5.0
tour-of-denmark,2024,stage_5,2.Pro,30.0
san-sebastian,2024,result,1.UWT,225.0
tour-of-croatia,2024,stage_4,2.1,20.0
volta-ao-alentejo,2024,stage_5,2.2,5.0
national-championships-trinidad-tobago-me-road-rac,2024,result,NC,15.0
renewi-tour,2024,stage_4,2.UWT,50.0
national-championships-cape-verde-me-road-race,2024,result,NC,15.0
vuelta-a-ecuador,2024,stage_4,2.2,5.0
nc-libenon,2024,result,NC,15.0
tour-of-britain,2024,stage_1,2.Pro,30.0
etoile-de-besseges,2024,stage_4,2.1,20.0
oita-urban-classic,2024,result,1.2,15.0
nc-france,2024,result,NC,15.0
nc-rwanda-itt,2024,result,NC,15.0
region-pays-de-la-loire,2024,stage_4,2.1,20.0
trofeo-citta-di-brescia,2024,result,1.2,15.0
nc-zimbabwe,2024,result,NC,15.0
gp-de-plumelec,2024,result,1.Pro,125.0
vuelta-pilsen-a-colombia,2024,stage_7,2.2,5.0
colombia-21,2024,stage_3,2.1,20.0
tour-de-la-mirabelle,2024,stage_2,2.2,5.0
tour-of-the-alps,2024,stage_5,2.Pro,30.0
ruta-de-la-ceramica-gran-premio-castellon,2024,result,1.1,75.0
tour-de-taiwan,2024,stage_2,2.1,20.0
tour-du-limousin,2024,stage_4,2.1,20.0
tour-de-romandie,2024,stage_3,2.UWT,50.0
4-jours-de-dunkerque,2024,stage_1,2.Pro,30.0
tour-of-bulgaria,2024,prologue,2.2,5.0
nc-serbia-itt,2024,result,NC,15.0
gp-int-torres-vedras,2024,stage_3,2.2,5.0
tour-of-mersin,2024,stage_4,2.2,5.0
tour-of-poyang-lake,2024,stage_2,2.2,5.0
vuelta-a-burgos,2024,stage_3,2.Pro,30.0
tour-of-austria,2024,stage_2,2.1,20.0
tour-of-sharjah,2024,stage_3,2.2,5.0
tour-du-maroc,2024,stage_6,2.2,5.0
banja-luka-belgrade-i,2024,stage_3,2.2,5.0
vuelta-pilsen-a-colombia,2024,stage_8,2.2,5.0
nc-south-africa-itt,2024,result,NC,15.0
nc-slovakia-itt,2024,result,NC,15.0
okolo-jiznich-cech,2024,stage_4,2.2,5.0
dorpenomloop-rucphen,2024,result,1.2,15.0
tour-of-rwanda,2024,stage_4,2.1,20.0
gp-montreal,2024,result,1.UWT,225.0
vuelta-a-la-comunidad-valenciana,2024,stage_5,2.Pro,30.0
tour-de-beauce,2024,stage_2,2.2,5.0
tour-do-rio,2024,stage_1,2.2,5.0
vuelta-a-espana,2024,stage_21,2.UWT,80.0
nc-south-africa,2024,result,NC,15.0
giro-d-italia,2024,stage_12,2.UWT,80.0
banja-luka-belgrade-i,2024,stage_1,2.2,5.0
vuelta-a-la-comunidad-valenciana,2024,stage_3,2.Pro,30.0
tour-du-benin,2024,stage_3,2.2,5.0
nc-cyprus,2024,result,NC,15.0
nc-puerto-rico-itt,2024,result,NC,15.0
gp-adria-mobil,2024,result,1.2,15.0
gran-premio-miguel-indurain,2024,result,1.Pro,125.0
gp-internacional-beiras-e-serra-da-estrela,2024,stage_2,2.2,5.0
tour-de-kurpie,2024,stage_1,2.2,5.0
nc-albania,2024,result,NC,15.0
tour-du-loir-et-cher,2025,stage_2,2.2,5.0
tour-of-croatia,2025,stage_4,2.1,20.0
nc-paraguay,2025,result,NC,15.0
nc-estonia-itt,2025,result,NC,15.0
volta-a-portugal,2025,stage_7,2.1,20.0
tour-of-sharjah,2025,stage_2,2.2,5.0
tour-of-rhodes,2025,stage_2,2.2,5.0
giro-d-abruzzo,2025,stage_1,2.1,20.0
tour-of-lithuania,2025,stage_2,2.2,5.0
e3-harelbeke,2025,result,1.UWT,225.0
nc-malaysia,2025,result,NC,15.0
deutschland-tour,2025,prologue,2.Pro,30.0
paris-nice,2025,stage_2,2.UWT,50.0
juegos-centroamericanos-ordeca-me-irr,2025,result,1.2,15.0
gp-de-denain,2025,result,1.Pro,125.0
czech-tour,2025,stage_3,2.1,20.0
tour-down-under,2025,stage_3,2.UWT,50.0
okolo-jiznich-cech,2025,stage_3,2.2,5.0
tour-auvergne-rhone-alpes,2025,stage_3,2.UWT,50.0
vuelta-a-espana,2025,stage_4,2.UWT,80.0
gp-cerami,2025,result,1.2,15.0
tour-de-france,2025,stage_6,2.UWT,100.0
volta-nxt-classic,2025,result,1.1,75.0
tour-de-hongrie,2025,stage_2,2.Pro,30.0
deutschland-tour,2025,stage_2,2.Pro,30.0
tour-de-france,2025,stage_21,2.UWT,100.0
paris-chauny-classique,2025,result,1.1,75.0
vuelta-a-espana,2025,stage_10,2.UWT,80.0
prueba-villafranca,2025,result,1.1,75.0
vuelta-a-guatemala,2025,stage_10,2.2,5.0
vuelta-a-espana,2025,stage_18,2.UWT,80.0
la-route-d-occitanie,2025,stage_4,2.1,20.0
deutschland-tour,2025,stage_3,2.Pro,30.0
nc-bolivia-itt,2025,result,NC,15.0
amstel-gold-race,2025,result,1.UWT,225.0
vuelta-a-espana,2025,stage_8,2.UWT,80.0
national-championships-eswatini-road-race,2025,result,NC,15.0
nc-hong-kong-itt,2025,result,NC,15.0
vuelta-ciclista-a-la-region-de-murcia,2025,result,1.1,75.0
volta-ao-alentejo,2025,stage_5,2.2,5.0
tour-cycliste-international-de-la-guadeloupe,2025,stage_2,2.2,5.0
tour-of-hellas,2025,stage_1,2.1,20.0
national-championships-saint-vincent1,2025,result,NC,15.0
giro-di-reggio-calabria,2025,result,1.1,75.0
nc-chile-itt,2025,result,NC,15.0
tour-of-turkey,2025,stage_3,2.Pro,30.0
national-championships-benin-itt,2025,result,NC,15.0
giro-del-medio-brenta,2025,result,1.2,15.0
tour-of-samsun,2025,stage_3,2.2,5.0
nc-albania,2025,result,NC,15.0
classic-var,2025,result,1.1,75.0
vuelta-al-tachira,2025,stage_3,2.2,5.0
settimana-internazionale-coppi-e-bartali,2025,stage_5,2.1,20.0
tour-cycliste-international-de-la-guadeloupe,2025,stage_3,2.2,5.0
tour-de-langkawi,2025,stage_4,2.Pro,30.0
nc-greece,2025,result,NC,15.0
national-championships-iceland-itt,2025,result,NC,15.0
nc-colombia,2025,result,NC,15.0
tour-de-kurpie,2025,stage_1,2.2,5.0
paris-tours,2025,result,1.Pro,125.0
vuelta-asturias,2025,stage_2,2.1,20.0
nc-finland-itt,2025,result,NC,15.0
vuelta-a-la-comunidad-valenciana,2025,stage_2,2.Pro,30.0
national-championships-jordan-me-road-race,2025,result,NC,15.0
